SignalId;Received;Average Sending;Average Confirming;Average Purchase Time Distribution;y64zivPOMCOK4vB;;;texSaMIEYAQ9VtH;;;4v7SjpBVS5LaGvi;;;3wC8enZlKXdY89c;;;nfhDA6K47pTiUrI;;;6l3bHYYUUIz5ABQ;;;xGI0OANbngry3Ca;;;YQmlRBTYAXAs83h;;;lbWymdYoEKSrA9X;;;z6272FfCB9YOoq9;;;4OwrbE3Fuge7WHe;;;Gqxlpueb2Ac184V;;;U2UbkkUGFpNWmPc;;;eHlqUl1lXl1Efm5;;;3hKz4vhnvUJXk63;;;AfkNKAb7wUlPaL6;;;RUdoFBNdkCE0h6d;;;Q8UlTFNG8p8ZtaZ;;;fRTNU7vUlnbt0Hg;;;QTmMfEaoZjt4KoW;;;
;;;;;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;Sending;Confirmation;Purchase Time;
2e297fb7-1850-48eb-b274-3e2b9b43a66c;2018-07-26T13:59:58.927Z;1;2335;1532613599000;1;2335;2018-07-26T13:59:59.000Z;1;2335;n/a;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;1;2335;2018-07-26T13:59:59.000Z;
b4087675-e85b-4c9c-aa2e-7a1049409247;2018-07-26T13:59:58.931Z;0;2772;1532613599000;0;2772;2018-07-26T13:59:59.000Z;0;2772;n/a;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;0;2772;2018-07-26T13:59:59.000Z;
a88aa8ab-2cf5-420e-ac7e-438b7cd6f07b;2018-07-26T13:59:58.932Z;0;1921;1532613599000;0;1921;2018-07-26T13:59:59.000Z;0;1921;n/a;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;0;1921;2018-07-26T13:59:59.000Z;
649611e3-fe0c-47db-a603-cafe5772b405;2018-07-26T13:59:58.934Z;0;4207;1532613599000;0;4207;2018-07-26T13:59:59.000Z;0;4207;n/a;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;0;4207;2018-07-26T13:59:59.000Z;
19da4d8f-916d-4a21-9d0c-be165ac03d81;2018-07-26T13:59:58.936Z;1;2956;1532613599000;1;2956;2018-07-26T13:59:59.000Z;1;2956;n/a;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;1;2956;2018-07-26T13:59:59.000Z;
559fb9db-ad0b-4fab-b093-9f943d90b23a;2018-07-26T13:59:58.938Z;0;2194;1532613599000;0;2194;2018-07-26T13:59:59.000Z;0;2194;n/a;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;0;2194;2018-07-26T13:59:59.000Z;
a4dbaa81-a412-457e-8e9f-38094f03d45d;2018-07-26T13:59:58.910Z;2;880;1532613599000;2;880;2018-07-26T13:59:59.000Z;2;880;n/a;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;2;880;2018-07-26T13:59:59.000Z;
ba8178b3-d92a-4105-a3a3-f59cd7c2c4f9;2018-07-26T13:59:58.919Z;1;985;1532613599000;1;985;2018-07-26T13:59:59.000Z;1;985;n/a;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;1;985;2018-07-26T13:59:59.000Z;
99d95f7f-3db1-4d97-90f3-05fd9e100cd7;2018-07-26T13:59:58.926Z;0;2210;1532613599000;0;2210;2018-07-26T13:59:59.000Z;0;2210;n/a;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;0;2210;2018-07-26T13:59:59.000Z;
a9f1f207-eaa0-4d41-907b-7f656510a1d8;2018-07-26T13:59:58.935Z;0;3548;1532613599000;0;3548;2018-07-26T13:59:59.000Z;0;3548;n/a;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;0;3548;2018-07-26T13:59:59.000Z;
0892e375-95f4-462e-af17-3d0370e64723;2018-07-26T14:59:58.929Z;1;4746;1532617199000;1;4746;2018-07-26T14:59:59.000Z;1;4746;n/a;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;1;4746;2018-07-26T14:59:59.000Z;
af61fcdb-8a02-43f2-93de-2462015da962;2018-07-26T14:59:58.934Z;0;4255;1532617201000;0;4255;2018-07-26T15:00:01.000Z;0;4255;n/a;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;0;4255;2018-07-26T15:00:01.000Z;
b57d4953-1e90-47aa-a1ae-1d86ef61c88a;2018-07-26T14:59:58.936Z;1;4622;1532617201000;1;4622;2018-07-26T15:00:01.000Z;1;4622;n/a;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;1;4622;2018-07-26T15:00:01.000Z;
6eaf7ba3-c011-4d77-90cd-e1c866ff5433;2018-07-26T14:59:58.937Z;1;5114;1532617201000;1;5114;2018-07-26T15:00:01.000Z;1;5114;n/a;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;1;5114;2018-07-26T15:00:01.000Z;
7c4eabcc-ccb5-48e4-a0a6-8a7a690ca16f;2018-07-26T14:59:58.939Z;0;3050;1532617200000;0;3050;2018-07-26T15:00:00.000Z;0;3050;n/a;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;0;3050;2018-07-26T15:00:00.000Z;
9c3396ed-d220-4e46-a8b3-1f3fbc35d4b9;2018-07-26T14:59:58.940Z;1;4052;1532617200000;1;4052;2018-07-26T15:00:00.000Z;1;4052;n/a;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;1;4052;2018-07-26T15:00:00.000Z;
d7520fb2-40fd-4432-a9fe-693a4c037d30;2018-07-26T14:59:58.943Z;0;3223;1532617200000;0;3223;2018-07-26T15:00:00.000Z;0;3223;n/a;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;0;3223;2018-07-26T15:00:00.000Z;
9145ed2e-169c-4a10-bb19-726ea0f8e1b6;2018-07-26T14:59:58.944Z;0;5026;1532617201000;0;5026;2018-07-26T15:00:01.000Z;0;5026;n/a;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;0;5026;2018-07-26T15:00:01.000Z;
14764732-1770-4678-a6dc-1349038829b2;2018-07-26T14:59:58.944Z;1;3901;1532617200000;1;3901;2018-07-26T15:00:00.000Z;1;3901;n/a;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;1;3901;2018-07-26T15:00:00.000Z;
305853d7-e03e-42df-a30a-c13f2dbd217b;2018-07-26T14:59:58.945Z;3;5720;1532617201000;3;5720;2018-07-26T15:00:01.000Z;3;5720;n/a;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;3;5720;2018-07-26T15:00:01.000Z;
9295b8b3-e273-40b0-be38-6742ec765809;2018-07-26T14:59:58.950Z;1;4882;1532617201000;1;4882;2018-07-26T15:00:01.000Z;1;4882;n/a;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;1;4882;2018-07-26T15:00:01.000Z;
2c7061f5-5698-47fd-808a-9b1695447c57;2018-07-26T14:59:58.952Z;0;5676;1532617201000;0;5676;2018-07-26T15:00:01.000Z;0;5676;n/a;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;0;5676;2018-07-26T15:00:01.000Z;
9e2b874f-87bb-4a72-a606-927a71ef1bdc;2018-07-26T14:59:58.955Z;0;3353;1532617200000;0;3353;2018-07-26T15:00:00.000Z;0;3353;n/a;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;0;3353;2018-07-26T15:00:00.000Z;
3ea0741c-59a3-4019-b2fa-03f000504da7;2018-07-26T14:59:58.956Z;0;3759;1532617200000;0;3759;2018-07-26T15:00:00.000Z;0;3759;n/a;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;0;3759;2018-07-26T15:00:00.000Z;
1c396162-6ba5-4b9e-a0d5-6d3989cad93a;2018-07-26T14:59:58.958Z;0;4718;1532617201000;0;4718;2018-07-26T15:00:01.000Z;0;4718;n/a;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;0;4718;2018-07-26T15:00:01.000Z;
cdc82878-96df-4620-b6ee-fbe15ed3b543;2018-07-26T14:59:58.959Z;0;3384;1532617200000;0;3384;2018-07-26T15:00:00.000Z;0;3384;n/a;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;0;3384;2018-07-26T15:00:00.000Z;
9da14523-f42b-4cd6-bbf7-d9644d38eaac;2018-07-26T14:59:58.935Z;0;4374;1532617200000;0;4374;2018-07-26T15:00:00.000Z;0;4374;n/a;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;0;4374;2018-07-26T15:00:00.000Z;
